target,prior,posterior_target,entropy,marginal_likelihood
inquisitive,1.3215383077094866e-06,0.0017224831727605738,4.693279693686412,16.899333933485053
popular,0.0001619057403162,0.17174694225142517,4.313388587056629,20.764336204815578
attraction,1.7851145727175263e-05,0.021650365971559362,4.6678305347567415,18.16124730982624
Blotchy,2.048038424513131e-07,0.0003133670232456099,4.655533433540401,14.395595246992954
smaller,8.731839499106661e-05,0.10967195383226078,4.502511994976009,17.536987108570997
than,0.001868143157495,0.6990406049554757,2.025030142817701,58.86437936031874
plans,0.0001411485941218,0.15550107130561697,4.444943459846403,19.993461487468103
step,0.0001868143157495,0.1842742379442245,4.289263069781688,22.330083584890772
up,0.003390333878417,0.7819846684053826,1.5116376946647807,95.4968507991434
result,0.0002089552716901,0.2269965498832816,4.142607984611484,20.275841843821397
one,0.0040822387515633,0.8000892779291157,1.368162356773695,112.38407351274337
increasingly,3.321143391102375e-05,0.03773013728586516,4.651274316625952,19.38849327515439
aware,8.344372770144716e-05,0.09563669070112833,4.5342838762076445,19.218256095360765
actually,0.0004275972116044,0.37419823152470066,3.5400609160516594,25.16969499557172
do,0.0030997338316955,0.7784005047626301,1.5269464542693791,87.7134338930916
Although,0.0002767619492585,0.2909721067285912,3.8708513066714185,20.950762865846123
actively,2.352476568697515e-05,0.0321295348088962,4.611920026465171,16.127449395611166
searching,3.1689243190101826e-05,0.03865562651090192,4.667557748305814,18.056932306949786
replacement,3.805476802304805e-05,0.03808903901306525,4.659715807112345,22.006647264097424
if,0.0040822387515633,0.8244002999527948,1.2519894362715083,109.06994118353931
might,0.0006324010540557,0.4890400424905209,3.0862975667831294,28.483475739162174
willing,7.265001168036444e-05,0.12073110144690276,4.550169028258955,13.254438815615627
Japan,0.0001073836363123,0.12649184508785194,4.410021313940416,18.699086810790764
Calls,0.0001125037323735,0.14987084768237438,4.431400719838701,16.534633994763347
Time,0.0026984290052706,0.7812134669495617,1.5219994131721493,76.08273115975952
Long,0.000893941096105,0.5537087715807105,2.7779333348196884,35.56086518137933
Hours,0.0003473362463194,0.3366596793766588,3.7153958588765237,22.724996242544552
Work,0.0012620344886189,0.667921948678288,2.1647490954633968,41.61887410712997
Culture,0.0001480676428533,0.18287428319935053,4.271420898223781,17.834147117725802
regulation,3.321143391102375e-05,0.040132546452163,4.64702897930297,18.22786186542174
eight,0.0001453000233607,0.17550768653329016,4.335395241211988,18.235360842341326
hours,0.0003473362463194,0.3093959406480244,3.8611389746546405,24.72750590336382
office,0.0003473362463194,0.34282114485674364,3.6739337251870436,22.316563793192554
over,0.0016605716955511,0.6837960640312692,2.1093050343862907,53.490400977517034
most,0.0013838097462926,0.6155676290625584,2.428495958831339,49.515985903372574
important,0.0003805476802304,0.3215799072312308,3.7978340301051325,26.065435910026615
work,0.0012620344886189,0.6365125344655428,2.34568526889889,43.67260342920306
day,0.0012329744839467,0.607821493439389,2.48522622622164,44.68099695330964
whatever,0.0001909657449883,0.1856528855792343,4.288051680103733,22.656800818586664
wait,0.0003099733831695,0.2909865351594713,3.8658109750271477,23.463690915944692
This,0.0091469824229944,0.9279438322450483,0.5827280590131578,217.1205718112682
point,0.0004801819819635,0.4067827118318777,3.450797673134885,26.000888664542995
workers,0.0001232974483946,0.13363196208089292,4.41376173922116,20.32303490392975
heading,4.179105433803821e-05,0.05868178743791471,4.624522187368404,15.68645518645126
Yet,0.0004801819819635,0.37735526301300637,3.5084166438637814,28.02852653107684
millions,6.047248591298907e-05,0.07715559878990239,4.491761297532118,17.263752253630457
Japanese,8.939410961050559e-05,0.08495017983832423,4.495233362200679,23.17871841284434
employees,8.939410961050559e-05,0.08690376848767224,4.518078550622555,22.65766297433145
