target,prior,posterior_target,entropy,marginal_likelihood
down,0.0010503115974361,0.5583073695786117,2.7127759620913294,41.437125381805686
Berlin,3.321143391102375e-05,0.038474381312386084,4.645199631682235,19.013444481357947
letter,0.0001232974483946,0.11815132354336334,4.391020747829305,22.985836706720097
given,0.0003556391047972,0.3229829126216438,3.731673007926979,24.253520142991828
International,0.000316892431901,0.2095595983212011,4.150453479766776,33.30804395416865
Maritime,1.2620344886189024e-05,0.012649710759824849,4.610319799040955,21.975332103020783
Museum,7.098943998481325e-05,0.066833002439202,4.521735655654337,23.396322393871547
northern,9.797373003752004e-05,0.092596274922203,4.4535178170978496,23.305635299845175
port,7.431058337591563e-05,0.0752730012140683,4.49906478185972,21.74484206185505
city,0.0005632105667411,0.38451231490385057,3.4849910865584075,32.26304542859341
Hamburg,5.770486642040376e-06,0.0065419103018971745,4.620842399810357,19.4290995710276
The,0.0743105833759156,0.9873239840725582,0.12595674202099755,1657.813999585216
brown,0.0001411485941218,0.1514094999321965,4.347841955149126,20.533749083123215
beer,6.932886828926206e-05,0.06363751417220022,4.536314750747728,23.99637958569389
which,0.0027676194925853,0.7715360337348207,1.5950148702933484,79.01235123312837
water,0.0004580410260228,0.31297699355345415,3.6975454214064474,32.23567610437234
for,0.014114859412185,0.9276043583814899,0.582889464081003,335.16494961652234
catch,0.0001025403022002,0.10764528648460034,4.5093007750776035,20.981879771623472
Konrad,9.797373003752006e-07,0.0011622585782039053,4.631864717808619,18.567425992208623
Fischer,4.580410260228692e-06,0.005030222365022858,4.529255988536297,20.056817095132644
fisherman,4.275972116044308e-06,0.004079885823083393,4.5933565537674355,23.085095426130533
off,0.001177622094095,0.5165326248135742,2.8599633832702307,50.21725933411073
Kiel,9.146982422994456e-07,0.0009768442986611099,4.626211652825271,20.62515958192456
Holger,5.507562790244771e-07,0.0007035545195709277,4.574681833427399,17.242749500928593
von,2.0480384245131312e-05,0.017974844464691973,4.479474263457897,25.096766980432047
Neuhoff,2.3524765686975155e-08,2.5667949115180905e-05,4.661442665384063,20.187333409841422
