"","word","vent","rev","model","uncond_ent","vmi","language"
"337","应",3.15165199300163,"Lower","Baseline",5.59,2.43834800699837,"ZH"
"338","底",4.59760887601636,"Lower","Baseline",5.59,0.992391123983641,"ZH"
"339","府",4.38694125537854,"Lower","Baseline",5.59,1.20305874462146,"ZH"
"340","度",4.13354748201494,"Lower","Baseline",5.59,1.45645251798506,"ZH"
"341","座",4.30089798087218,"Lower","Baseline",5.59,1.28910201912782,"ZH"
"342","庭",4.47443559915056,"Lower","Baseline",5.59,1.11556440084944,"ZH"
"343","康",4.62304946599573,"Lower","Baseline",5.59,0.966950534004273,"ZH"
"344","延",4.56246351444249,"Lower","Baseline",5.59,1.02753648555751,"ZH"
"345","建",4.21836481255319,"Lower","Baseline",5.59,1.37163518744681,"ZH"
"346","开",2.70215767915183,"Lower","Baseline",5.59,2.88784232084817,"ZH"
"347","异",4.46852293720686,"Lower","Baseline",5.59,1.12147706279314,"ZH"
"348","弃",4.60985360672491,"Lower","Baseline",5.59,0.980146393275088,"ZH"
"349","式",3.76571789974521,"Lower","Baseline",5.59,1.82428210025479,"ZH"
"350","张",3.84662688569011,"Lower","Baseline",5.59,1.74337311430989,"ZH"
"351","弱",4.17838135932482,"Lower","Baseline",5.59,1.41161864067518,"ZH"
"352","强",3.73097445647957,"Lower","Baseline",5.59,1.85902554352043,"ZH"
"353","归",4.22721287548054,"Lower","Baseline",5.59,1.36278712451946,"ZH"
"354","当",2.15975216911693,"Lower","Baseline",5.59,3.43024783088307,"ZH"
"355","录",4.59318965820996,"Lower","Baseline",5.59,0.996810341790035,"ZH"
"356","形",4.47702560546519,"Lower","Baseline",5.59,1.11297439453481,"ZH"
"357","影",4.55035724134462,"Lower","Baseline",5.59,1.03964275865538,"ZH"
"358","往",4.05587147165229,"Lower","Baseline",5.59,1.53412852834771,"ZH"
"359","征",4.49047133645339,"Lower","Baseline",5.59,1.09952866354661,"ZH"
"360","径",4.66453498865893,"Lower","Baseline",5.59,0.925465011341069,"ZH"
"361","待",4.32370741628589,"Lower","Baseline",5.59,1.26629258371411,"ZH"
"362","很",1.10834735624347,"Lower","Baseline",5.59,4.48165264375653,"ZH"
"363","律",4.62492511007823,"Lower","Baseline",5.59,0.96507488992177,"ZH"
"364","徒",4.58210896294231,"Lower","Baseline",5.59,1.00789103705769,"ZH"
"365","得",1.72313740604855,"Lower","Baseline",5.59,3.86686259395145,"ZH"
"366","御",4.5950860666877,"Lower","Baseline",5.59,0.994913933312297,"ZH"
"367","德",4.00973071975115,"Lower","Baseline",5.59,1.58026928024885,"ZH"
"368","心",3.27214719758186,"Lower","Baseline",5.59,2.31785280241814,"ZH"
"369","必",4.38660734482908,"Lower","Baseline",5.59,1.20339265517092,"ZH"
"370","忆",4.55411023903075,"Lower","Baseline",5.59,1.03588976096925,"ZH"
"371","志",4.60571924020755,"Lower","Baseline",5.59,0.984280759792454,"ZH"
"372","忙",4.3584052960289,"Lower","Baseline",5.59,1.2315947039711,"ZH"
"373","忠",4.88595447647942,"Lower","Baseline",5.59,0.704045523520577,"ZH"
"374","快",2.32502919772886,"Lower","Baseline",5.59,3.26497080227114,"ZH"
"375","态",4.74907120618923,"Lower","Baseline",5.59,0.840928793810766,"ZH"
"376","思",4.6478095045583,"Lower","Baseline",5.59,0.942190495441704,"ZH"
"377","性",3.67079275035017,"Lower","Baseline",5.59,1.91920724964983,"ZH"
"378","总",2.96186094807425,"Lower","Baseline",5.59,2.62813905192575,"ZH"
"379","恢",4.74678746054455,"Lower","Baseline",5.59,0.843212539455447,"ZH"
"380","息",4.68272617225454,"Lower","Baseline",5.59,0.90727382774546,"ZH"
"381","悄",4.38794430493303,"Lower","Baseline",5.59,1.20205569506697,"ZH"
"382","患",4.7641486747551,"Lower","Baseline",5.59,0.8258513252449,"ZH"
"383","情",4.33651044498231,"Lower","Baseline",5.59,1.25348955501769,"ZH"
"384","惊",4.65613841644674,"Lower","Baseline",5.59,0.933861583553263,"ZH"
"385","惋",4.64941113598291,"Lower","Baseline",5.59,0.940588864017094,"ZH"
"386","惜",4.78211204682821,"Lower","Baseline",5.59,0.807887953171792,"ZH"
"387","惠",4.70658845096314,"Lower","Baseline",5.59,0.883411549036865,"ZH"
"388","惯",4.75383997323341,"Lower","Baseline",5.59,0.836160026766585,"ZH"
"389","惰",4.49594315639959,"Lower","Baseline",5.59,1.09405684360041,"ZH"
"390","想",1.60176808866544,"Lower","Baseline",5.59,3.98823191133456,"ZH"
"391","意",4.4857906047263,"Lower","Baseline",5.59,1.1042093952737,"ZH"
"392","感",4.3432974208222,"Lower","Baseline",5.59,1.2467025791778,"ZH"
"393","愿",4.29858852761643,"Lower","Baseline",5.59,1.29141147238357,"ZH"
"394","慧",4.70766026050152,"Lower","Baseline",5.59,0.882339739498484,"ZH"
"395","慨",4.81600413386645,"Lower","Baseline",5.59,0.773995866133546,"ZH"
"396","慰",4.75407401719388,"Lower","Baseline",5.59,0.835925982806117,"ZH"
"397","憩",4.667473380446,"Lower","Baseline",5.59,0.922526619554,"ZH"
"398","憾",4.75340114404626,"Lower","Baseline",5.59,0.83659885595374,"ZH"
"399","懒",4.74539765095175,"Lower","Baseline",5.59,0.844602349048245,"ZH"
"400","成",2.6419581816666,"Lower","Baseline",5.59,2.9480418183334,"ZH"
"401","我",0.305520977274778,"Lower","Baseline",5.59,5.28447902272522,"ZH"
"402","或",1.39515081497253,"Lower","Baseline",5.59,4.19484918502747,"ZH"
"403","战",3.74587972525933,"Lower","Baseline",5.59,1.84412027474067,"ZH"
"404","所",1.65368847966201,"Lower","Baseline",5.59,3.93631152033799,"ZH"
"405","才",1.94785408488188,"Lower","Baseline",5.59,3.64214591511812,"ZH"
"406","打",2.73375185101864,"Lower","Baseline",5.59,2.85624814898136,"ZH"
"407","扔",4.282480790267,"Lower","Baseline",5.59,1.307519209733,"ZH"
"408","找",3.04215504363976,"Lower","Baseline",5.59,2.54784495636024,"ZH"
"409","承",4.66882541979438,"Lower","Baseline",5.59,0.921174580205616,"ZH"
"410","抑",4.16099536289056,"Lower","Baseline",5.59,1.42900463710944,"ZH"
"411","投",4.34298708917832,"Lower","Baseline",5.59,1.24701291082168,"ZH"
"412","抛",4.5364399144806,"Lower","Baseline",5.59,1.0535600855194,"ZH"
"413","抵",4.76954311961385,"Lower","Baseline",5.59,0.820456880386147,"ZH"
"414","担",4.62827237091803,"Lower","Baseline",5.59,0.96172762908197,"ZH"
"415","拉",3.87012805796932,"Lower","Baseline",5.59,1.71987194203068,"ZH"
"416","拍",3.8057609218974,"Lower","Baseline",5.59,1.7842390781026,"ZH"
"417","括",4.59540445158559,"Lower","Baseline",5.59,0.994595548414406,"ZH"
"418","拾",4.69170758382025,"Lower","Baseline",5.59,0.89829241617975,"ZH"
"419","持",4.52315559638333,"Lower","Baseline",5.59,1.06684440361667,"ZH"
"420","挂",4.38247753056023,"Lower","Baseline",5.59,1.20752246943977,"ZH"
"421","指",3.64010450259867,"Lower","Baseline",5.59,1.94989549740133,"ZH"
"422","按",3.8400354431388,"Lower","Baseline",5.59,1.7499645568612,"ZH"
"423","挑",4.59730815286502,"Lower","Baseline",5.59,0.992691847134982,"ZH"
"424","挤",4.63963621439761,"Lower","Baseline",5.59,0.950363785602394,"ZH"
"425","振",4.60134842590863,"Lower","Baseline",5.59,0.988651574091366,"ZH"
"426","捕",4.36535259947701,"Lower","Baseline",5.59,1.22464740052299,"ZH"
"427","据",3.29772459248771,"Lower","Baseline",5.59,2.29227540751229,"ZH"
"428","掌",4.76009615945704,"Lower","Baseline",5.59,0.829903840542964,"ZH"
"429","排",4.63223646765306,"Lower","Baseline",5.59,0.957763532346937,"ZH"
"430","探",4.58759217502077,"Lower","Baseline",5.59,1.00240782497923,"ZH"
"431","接",4.22166637162826,"Lower","Baseline",5.59,1.36833362837174,"ZH"
"432","控",4.64112642687953,"Lower","Baseline",5.59,0.948873573120474,"ZH"
"433","推",4.32242857994731,"Lower","Baseline",5.59,1.26757142005269,"ZH"
"434","措",4.77223695969732,"Lower","Baseline",5.59,0.817763040302676,"ZH"
"435","描",4.52028417328852,"Lower","Baseline",5.59,1.06971582671148,"ZH"
"436","提",3.86042102718957,"Lower","Baseline",5.59,1.72957897281043,"ZH"
"437","揭",4.29967115021865,"Lower","Baseline",5.59,1.29032884978135,"ZH"
"438","搜",4.60940630841507,"Lower","Baseline",5.59,0.98059369158493,"ZH"
"439","携",4.6343309651588,"Lower","Baseline",5.59,0.955669034841197,"ZH"
"440","摄",4.55686799042259,"Lower","Baseline",5.59,1.03313200957741,"ZH"
"441","摆",4.61930804139739,"Lower","Baseline",5.59,0.970691958602612,"ZH"
"442","摸",4.63032737667709,"Lower","Baseline",5.59,0.959672623322913,"ZH"
"443","播",4.61267562864667,"Lower","Baseline",5.59,0.977324371353326,"ZH"
"444","收",4.26765191706232,"Lower","Baseline",5.59,1.32234808293768,"ZH"
"445","改",3.97555247782607,"Lower","Baseline",5.59,1.61444752217393,"ZH"
"446","放",3.72999484580373,"Lower","Baseline",5.59,1.86000515419627,"ZH"
"447","政",4.53500740828621,"Lower","Baseline",5.59,1.05499259171379,"ZH"
"448","故",3.9577432268751,"Lower","Baseline",5.59,1.6322567731249,"ZH"
"449","效",4.7441951043204,"Lower","Baseline",5.59,0.845804895679596,"ZH"
"450","教",3.88064116782136,"Lower","Baseline",5.59,1.70935883217864,"ZH"
"451","数",3.90058869625266,"Lower","Baseline",5.59,1.68941130374734,"ZH"
"452","敲",4.5188994986648,"Lower","Baseline",5.59,1.0711005013352,"ZH"
"453","整",4.5844443387851,"Lower","Baseline",5.59,1.0055556612149,"ZH"
"454","文",4.11193701191254,"Lower","Baseline",5.59,1.47806298808746,"ZH"
"455","斗",4.56561776781299,"Lower","Baseline",5.59,1.02438223218701,"ZH"
"456","料",4.52734178117813,"Lower","Baseline",5.59,1.06265821882187,"ZH"
"457","斯",4.16607917917276,"Lower","Baseline",5.59,1.42392082082724,"ZH"
"458","新",1.41378538950322,"Lower","Baseline",5.59,4.17621461049678,"ZH"
"459","方",4.34827169545324,"Lower","Baseline",5.59,1.24172830454676,"ZH"
"460","施",4.47172547638598,"Lower","Baseline",5.59,1.11827452361402,"ZH"
"461","旅",4.7229244064381,"Lower","Baseline",5.59,0.867075593561898,"ZH"
"462","族",4.49877264086984,"Lower","Baseline",5.59,1.09122735913016,"ZH"
"463","无",2.74152783179073,"Lower","Baseline",5.59,2.84847216820927,"ZH"
"464","既",3.87181466981082,"Lower","Baseline",5.59,1.71818533018918,"ZH"
"465","日",1.06906449741642,"Lower","Baseline",5.59,4.52093550258359,"ZH"
"466","旧",3.8879822375264,"Lower","Baseline",5.59,1.7020177624736,"ZH"
"467","旨",4.6702980077098,"Lower","Baseline",5.59,0.919701992290198,"ZH"
"468","早",3.96720046384909,"Lower","Baseline",5.59,1.62279953615091,"ZH"
"469","旬",4.66064663900892,"Lower","Baseline",5.59,0.92935336099108,"ZH"
"470","时",1.36673162412698,"Lower","Baseline",5.59,4.22326837587302,"ZH"
"471","明",3.89809407477044,"Lower","Baseline",5.59,1.69190592522956,"ZH"
"472","易",4.38130692181108,"Lower","Baseline",5.59,1.20869307818892,"ZH"
"473","星",4.44738466482225,"Lower","Baseline",5.59,1.14261533517775,"ZH"
"474","春",4.61293479514843,"Lower","Baseline",5.59,0.977065204851574,"ZH"
"475","是",0.218941384179137,"Lower","Baseline",5.59,5.37105861582086,"ZH"
"476","昼",4.72196341384209,"Lower","Baseline",5.59,0.868036586157912,"ZH"
"477","显",4.36500159636958,"Lower","Baseline",5.59,1.22499840363042,"ZH"
"478","晚",4.30780031256173,"Lower","Baseline",5.59,1.28219968743827,"ZH"
"479","晨",4.8281515526719,"Lower","Baseline",5.59,0.761848447328102,"ZH"
"480","普",4.70296015450386,"Lower","Baseline",5.59,0.887039845496137,"ZH"
"481","晰",4.52483368871679,"Lower","Baseline",5.59,1.06516631128321,"ZH"
"482","智",4.68476155297518,"Lower","Baseline",5.59,0.90523844702482,"ZH"
"483","更",1.67323713115036,"Lower","Baseline",5.59,3.91676286884964,"ZH"
"484","曾",2.77267763597454,"Lower","Baseline",5.59,2.81732236402546,"ZH"
"485","最",1.66781801151388,"Lower","Baseline",5.59,3.92218198848612,"ZH"
"486","月",0.895700641296371,"Lower","Baseline",5.59,4.69429935870363,"ZH"
"487","有",0.454593763194076,"Lower","Baseline",5.59,5.13540623680592,"ZH"
"488","望",4.63389185567502,"Lower","Baseline",5.59,0.956108144324975,"ZH"
"489","朝",4.09261040211292,"Lower","Baseline",5.59,1.49738959788708,"ZH"
"490","期",3.4802466129287,"Lower","Baseline",5.59,2.1097533870713,"ZH"
"491","未",3.17397085636713,"Lower","Baseline",5.59,2.41602914363287,"ZH"
"492","末",4.6360168032319,"Lower","Baseline",5.59,0.953983196768103,"ZH"
"493","本",2.95236526801699,"Lower","Baseline",5.59,2.63763473198301,"ZH"
"494","术",4.47763151477524,"Lower","Baseline",5.59,1.11236848522476,"ZH"
"495","机",3.9842771877608,"Lower","Baseline",5.59,1.6057228122392,"ZH"
"496","杂",4.74925483826495,"Lower","Baseline",5.59,0.84074516173505,"ZH"
"497","权",3.90251244194396,"Lower","Baseline",5.59,1.68748755805604,"ZH"
"498","杆",4.47364328640299,"Lower","Baseline",5.59,1.11635671359701,"ZH"
"499","束",4.79038938337533,"Lower","Baseline",5.59,0.799610616624672,"ZH"
"500","条",3.35842354048603,"Lower","Baseline",5.59,2.23157645951397,"ZH"
"501","来",0.8096387700642,"Lower","Baseline",5.59,4.7803612299358,"ZH"
"502","杨",4.30356344639857,"Lower","Baseline",5.59,1.28643655360143,"ZH"
"503","松",4.54654499037357,"Lower","Baseline",5.59,1.04345500962643,"ZH"
"504","板",4.44395513739483,"Lower","Baseline",5.59,1.14604486260517,"ZH"
"505","极",4.20050890661705,"Lower","Baseline",5.59,1.38949109338295,"ZH"
"506","析",4.70476448424787,"Lower","Baseline",5.59,0.885235515752129,"ZH"
"507","果",4.63104813628218,"Lower","Baseline",5.59,0.958951863717822,"ZH"
"508","某",4.16542547179661,"Lower","Baseline",5.59,1.42457452820339,"ZH"
"509","标",4.5644893498539,"Lower","Baseline",5.59,1.0255106501461,"ZH"
"510","校",4.63821742192299,"Lower","Baseline",5.59,0.951782578077007,"ZH"
"511","样",4.41434418806684,"Lower","Baseline",5.59,1.17565581193316,"ZH"
"512","核",4.61938494477367,"Lower","Baseline",5.59,0.970615055226328,"ZH"
"513","根",4.42258156097748,"Lower","Baseline",5.59,1.16741843902252,"ZH"
"514","格",4.19073231696356,"Lower","Baseline",5.59,1.39926768303644,"ZH"
"515","案",4.1533890835111,"Lower","Baseline",5.59,1.4366109164889,"ZH"
"516","桌",4.58741430132743,"Lower","Baseline",5.59,1.00258569867257,"ZH"
"517","棕",4.66493913985382,"Lower","Baseline",5.59,0.925060860146182,"ZH"
"518","森",4.62190328862858,"Lower","Baseline",5.59,0.968096711371421,"ZH"
"519","榨",4.54285204809737,"Lower","Baseline",5.59,1.04714795190263,"ZH"
"520","模",4.75324744747133,"Lower","Baseline",5.59,0.836752552528674,"ZH"
"521","次",3.06504806803316,"Lower","Baseline",5.59,2.52495193196683,"ZH"
"522","欢",4.78698732678399,"Lower","Baseline",5.59,0.803012673216007,"ZH"
"523","欣",4.69745834586897,"Lower","Baseline",5.59,0.89254165413103,"ZH"
"524","欧",4.16344664867241,"Lower","Baseline",5.59,1.42655335132759,"ZH"
"525","正",3.05175544940531,"Lower","Baseline",5.59,2.53824455059469,"ZH"
"526","此",2.6435123991372,"Lower","Baseline",5.59,2.9464876008628,"ZH"
"527","步",4.49520840121525,"Lower","Baseline",5.59,1.09479159878475,"ZH"
"528","死",2.84502071189438,"Lower","Baseline",5.59,2.74497928810562,"ZH"
"529","殊",4.53216332074845,"Lower","Baseline",5.59,1.05783667925155,"ZH"
"530","段",3.9533638139444,"Lower","Baseline",5.59,1.6366361860556,"ZH"
"531","母",4.65916736992529,"Lower","Baseline",5.59,0.930832630074706,"ZH"
"532","每",3.00608399260362,"Lower","Baseline",5.59,2.58391600739638,"ZH"
"533","比",2.33855110066181,"Lower","Baseline",5.59,3.25144889933819,"ZH"
"534","民",4.43534735882545,"Lower","Baseline",5.59,1.15465264117455,"ZH"
"535","水",3.50262301239656,"Lower","Baseline",5.59,2.08737698760344,"ZH"
"536","求",3.98512852235248,"Lower","Baseline",5.59,1.60487147764752,"ZH"
"537","没",1.52879454577457,"Lower","Baseline",5.59,4.06120545422543,"ZH"
"538","沫",4.75691206593423,"Lower","Baseline",5.59,0.833087934065771,"ZH"
"539","河",4.29750881810946,"Lower","Baseline",5.59,1.29249118189054,"ZH"
"540","沿",4.58168782692619,"Lower","Baseline",5.59,1.00831217307381,"ZH"
"541","法",3.53957411565604,"Lower","Baseline",5.59,2.05042588434396,"ZH"
"542","泡",4.43635944725788,"Lower","Baseline",5.59,1.15364055274212,"ZH"
"543","注",4.21346398497292,"Lower","Baseline",5.59,1.37653601502708,"ZH"
"544","泵",4.83815831872892,"Lower","Baseline",5.59,0.751841681271081,"ZH"
"545","洋",4.6514372951316,"Lower","Baseline",5.59,0.938562704868399,"ZH"
"546","洞",4.36918583790982,"Lower","Baseline",5.59,1.22081416209018,"ZH"
"547","津",4.76809447665629,"Lower","Baseline",5.59,0.821905523343707,"ZH"
"548","洲",4.05800402994233,"Lower","Baseline",5.59,1.53199597005767,"ZH"
"549","活",4.0378110660571,"Lower","Baseline",5.59,1.5521889339429,"ZH"
"550","流",4.41358327124567,"Lower","Baseline",5.59,1.17641672875433,"ZH"
"551","浅",4.66997981327993,"Lower","Baseline",5.59,0.920020186720069,"ZH"
"552","测",4.3612455559315,"Lower","Baseline",5.59,1.2287544440685,"ZH"
"553","济",4.66292256396296,"Lower","Baseline",5.59,0.927077436037041,"ZH"
"554","海",4.26797897169635,"Lower","Baseline",5.59,1.32202102830365,"ZH"
"555","消",4.22298099723366,"Lower","Baseline",5.59,1.36701900276634,"ZH"
"556","淀",4.49982255248867,"Lower","Baseline",5.59,1.09017744751133,"ZH"
"557","深",4.25938282086961,"Lower","Baseline",5.59,1.33061717913039,"ZH"
"558","清",4.25581072730271,"Lower","Baseline",5.59,1.33418927269729,"ZH"
"559","渔",4.49672283692052,"Lower","Baseline",5.59,1.09327716307948,"ZH"
"560","渗",4.63516434700245,"Lower","Baseline",5.59,0.95483565299755,"ZH"
"561","港",4.31702130635531,"Lower","Baseline",5.59,1.27297869364469,"ZH"
"562","游",4.67252568157273,"Lower","Baseline",5.59,0.917474318427272,"ZH"
"563","湾",4.55563033637521,"Lower","Baseline",5.59,1.03436966362479,"ZH"
"564","溜",4.61169329345118,"Lower","Baseline",5.59,0.978306706548818,"ZH"
"565","滑",4.53805881792965,"Lower","Baseline",5.59,1.05194118207035,"ZH"
"566","满",4.25530269810359,"Lower","Baseline",5.59,1.33469730189641,"ZH"
"567","漂",4.70381809685404,"Lower","Baseline",5.59,0.886181903145963,"ZH"
"568","演",4.55062409887048,"Lower","Baseline",5.59,1.03937590112952,"ZH"
"569","灵",4.79447794444288,"Lower","Baseline",5.59,0.795522055557118,"ZH"
"570","点",2.5075377729945,"Lower","Baseline",5.59,3.0824622270055,"ZH"
"571","热",4.15056041368956,"Lower","Baseline",5.59,1.43943958631044,"ZH"
"572","然",4.52630354177718,"Lower","Baseline",5.59,1.06369645822282,"ZH"
"573","照",4.30404745649389,"Lower","Baseline",5.59,1.28595254350611,"ZH"
"574","爬",4.48893752047176,"Lower","Baseline",5.59,1.10106247952824,"ZH"
"575","爱",2.12129728444563,"Lower","Baseline",5.59,3.46870271555437,"ZH"
"576","父",4.65647922252288,"Lower","Baseline",5.59,0.933520777477115,"ZH"
"577","片",4.31162841708257,"Lower","Baseline",5.59,1.27837158291743,"ZH"
"578","牙",4.66866618176037,"Lower","Baseline",5.59,0.921333818239631,"ZH"
"579","牛",4.28383061092687,"Lower","Baseline",5.59,1.30616938907313,"ZH"
"580","物",4.12981733310369,"Lower","Baseline",5.59,1.46018266689631,"ZH"
"581","牲",4.52557950854746,"Lower","Baseline",5.59,1.06442049145254,"ZH"
"582","特",4.05881953167426,"Lower","Baseline",5.59,1.53118046832574,"ZH"
"583","牺",4.46621094740888,"Lower","Baseline",5.59,1.12378905259112,"ZH"
"584","状",4.59417733670938,"Lower","Baseline",5.59,0.995822663290618,"ZH"
"585","狩",4.61802847294946,"Lower","Baseline",5.59,0.971971527050538,"ZH"
"586","独",4.44201842517465,"Lower","Baseline",5.59,1.14798157482535,"ZH"
"587","狭",4.68528369832341,"Lower","Baseline",5.59,0.904716301676593,"ZH"
"588","狱",4.60394176666895,"Lower","Baseline",5.59,0.98605823333105,"ZH"
"589","猎",4.58648125004643,"Lower","Baseline",5.59,1.00351874995357,"ZH"
"590","献",4.59468096840457,"Lower","Baseline",5.59,0.99531903159543,"ZH"
"591","率",4.26789833434994,"Lower","Baseline",5.59,1.32210166565006,"ZH"
"592","王",4.0394824645556,"Lower","Baseline",5.59,1.5505175354444,"ZH"
"593","环",4.53132560165364,"Lower","Baseline",5.59,1.05867439834636,"ZH"
"594","现",4.02236159597675,"Lower","Baseline",5.59,1.56763840402325,"ZH"
"595","玻",4.77511811987998,"Lower","Baseline",5.59,0.814881880120024,"ZH"
"596","珊",4.52074140352144,"Lower","Baseline",5.59,1.06925859647856,"ZH"
"597","珍",4.76475377642285,"Lower","Baseline",5.59,0.825246223577151,"ZH"
"598","班",4.40442327787246,"Lower","Baseline",5.59,1.18557672212754,"ZH"
"599","球",4.42996476713485,"Lower","Baseline",5.59,1.16003523286515,"ZH"
"600","理",4.53045099647935,"Lower","Baseline",5.59,1.05954900352065,"ZH"
"601","瑚",4.47379068162048,"Lower","Baseline",5.59,1.11620931837952,"ZH"
